"","date","time","subject","blockcode","blocknum_and_trialnum","trialcode","primestim","targetstim","correct","latency","exclude_based_on_trial_count"
"299","23.06.22",12:33:59,902223169,"test","2_2","prime_positive",3,41,0,3329,"include"
"300","23.06.22",12:33:59,902223169,"test","2_3","prime_negative",1,40,1,1403,"include"
"301","23.06.22",12:33:59,902223169,"test","2_4","prime_positive",4,47,1,1670,"include"
"302","23.06.22",12:33:59,902223169,"test","2_5","prime_positive",1,42,1,709,"include"
"303","23.06.22",12:33:59,902223169,"test","2_6","prime_negative",2,62,0,1165,"include"
"304","23.06.22",12:33:59,902223169,"test","2_7","prime_positive",2,12,1,1795,"include"
"305","23.06.22",12:33:59,902223169,"test","2_8","prime_negative",4,30,1,1314,"include"
"306","23.06.22",12:33:59,902223169,"test","2_9","prime_positive",3,21,0,1225,"include"
"307","23.06.22",12:33:59,902223169,"test","2_10","prime_positive",4,9,1,1044,"include"
"308","23.06.22",12:33:59,902223169,"test","2_11","prime_positive",1,22,1,678,"include"
"309","23.06.22",12:33:59,902223169,"test","2_12","prime_negative",4,53,0,556,"include"
"310","23.06.22",12:33:59,902223169,"test","2_13","prime_positive",2,70,1,1325,"include"
"311","23.06.22",12:33:59,902223169,"test","2_14","prime_positive",4,34,0,642,"include"
"312","23.06.22",12:33:59,902223169,"test","2_15","prime_negative",1,2,1,1262,"include"
"313","23.06.22",12:33:59,902223169,"test","2_16","prime_negative",3,66,0,1099,"include"
"314","23.06.22",12:33:59,902223169,"test","2_17","prime_positive",1,44,0,914,"include"
"315","23.06.22",12:33:59,902223169,"test","2_18","prime_negative",2,45,0,807,"include"
"316","23.06.22",12:33:59,902223169,"test","2_19","prime_negative",4,33,1,1720,"include"
"317","23.06.22",12:33:59,902223169,"test","2_20","prime_negative",2,69,0,944,"include"
"318","23.06.22",12:33:59,902223169,"test","2_21","prime_negative",1,3,0,2329,"include"
"319","23.06.22",12:33:59,902223169,"test","2_22","prime_negative",3,52,0,909,"include"
"320","23.06.22",12:33:59,902223169,"test","2_23","prime_negative",1,71,0,1203,"include"
"321","23.06.22",12:33:59,902223169,"test","2_24","prime_positive",3,65,1,1036,"include"
"322","23.06.22",12:33:59,902223169,"test","2_25","prime_negative",2,7,1,751,"include"
"323","23.06.22",12:33:59,902223169,"test","2_26","prime_positive",1,64,1,871,"include"
"324","23.06.22",12:33:59,902223169,"test","2_27","prime_negative",4,43,0,765,"include"
"325","23.06.22",12:33:59,902223169,"test","2_28","prime_negative",3,37,0,712,"include"
"326","23.06.22",12:33:59,902223169,"test","2_29","prime_positive",3,58,0,616,"include"
"327","23.06.22",12:33:59,902223169,"test","2_30","prime_positive",4,46,1,964,"include"
"328","23.06.22",12:33:59,902223169,"test","2_31","prime_negative",4,31,1,2458,"include"
"329","23.06.22",12:33:59,902223169,"test","2_32","prime_negative",2,26,0,891,"include"
"330","23.06.22",12:33:59,902223169,"test","2_33","prime_positive",2,17,1,506,"include"
"331","23.06.22",12:33:59,902223169,"test","2_34","prime_positive",1,54,1,2315,"include"
"332","23.06.22",12:33:59,902223169,"test","2_35","prime_negative",1,57,1,664,"include"
"333","23.06.22",12:33:59,902223169,"test","2_36","prime_positive",2,25,1,1254,"include"
"334","23.06.22",12:33:59,902223169,"test","2_37","prime_negative",3,38,1,806,"include"
"335","23.06.22",12:33:59,902223169,"test","2_38","prime_negative",3,10,0,492,"include"
"336","23.06.22",12:33:59,902223169,"test","2_39","prime_negative",2,18,0,530,"include"
"337","23.06.22",12:33:59,902223169,"test","2_40","prime_positive",4,27,1,710,"include"
"338","23.06.22",12:33:59,902223169,"test","2_41","prime_positive",3,63,0,472,"include"
"339","23.06.22",12:33:59,902223169,"test","2_42","prime_negative",1,36,1,962,"include"
"340","23.06.22",12:33:59,902223169,"test","2_43","prime_positive",3,72,0,920,"include"
"341","23.06.22",12:33:59,902223169,"test","2_44","prime_negative",4,49,0,899,"include"
"342","23.06.22",12:33:59,902223169,"test","2_45","prime_positive",4,55,1,1877,"include"
"343","23.06.22",12:33:59,902223169,"test","2_46","prime_positive",2,35,0,1176,"include"
"344","23.06.22",12:33:59,902223169,"test","2_47","prime_positive",1,60,1,1237,"include"
"345","23.06.22",12:33:59,902223169,"test","2_48","prime_negative",3,59,0,452,"include"
"346","23.06.22",12:33:59,902223169,"test","2_49","prime_negative",2,14,0,1149,"include"
"347","23.06.22",12:33:59,902223169,"test","2_50","prime_negative",1,15,1,1670,"include"
"348","23.06.22",12:33:59,902223169,"test","2_51","prime_negative",4,11,1,1037,"include"
"349","23.06.22",12:33:59,902223169,"test","2_52","prime_positive",3,29,1,491,"include"
"350","23.06.22",12:33:59,902223169,"test","2_53","prime_positive",2,19,0,313,"include"
"351","23.06.22",12:33:59,902223169,"test","2_54","prime_negative",2,8,0,537,"include"
"352","23.06.22",12:33:59,902223169,"test","2_55","prime_positive",1,4,0,307,"include"
"353","23.06.22",12:33:59,902223169,"test","2_56","prime_positive",4,39,1,405,"include"
"354","23.06.22",12:33:59,902223169,"test","2_57","prime_positive",2,56,1,41169,"include"
"355","23.06.22",12:33:59,902223169,"test","2_58","prime_negative",1,51,1,868,"include"
"356","23.06.22",12:33:59,902223169,"test","2_59","prime_positive",1,16,0,3274,"include"
"357","23.06.22",12:33:59,902223169,"test","2_60","prime_positive",4,28,0,602,"include"
"358","23.06.22",12:33:59,902223169,"test","2_61","prime_negative",3,23,1,819,"include"
"359","23.06.22",12:33:59,902223169,"test","2_62","prime_negative",4,6,1,760,"include"
"360","23.06.22",12:33:59,902223169,"test","2_63","prime_positive",3,20,1,1663,"include"
"361","23.06.22",12:33:59,902223169,"test","2_64","prime_negative",2,27,1,814,"include"
"362","23.06.22",12:33:59,902223169,"test","2_65","prime_positive",3,9,1,598,"include"
"363","23.06.22",12:33:59,902223169,"test","2_66","prime_positive",2,7,0,670,"include"
"364","23.06.22",12:33:59,902223169,"test","2_67","prime_negative",4,28,0,1074,"include"
"365","23.06.22",12:33:59,902223169,"test","2_68","prime_negative",3,52,0,1548,"include"
"366","23.06.22",12:33:59,902223169,"test","2_69","prime_negative",1,46,1,477,"include"
"367","23.06.22",12:33:59,902223169,"test","2_70","prime_negative",2,30,1,624,"include"
"368","23.06.22",12:33:59,902223169,"test","2_71","prime_positive",4,10,0,1306,"include"
"369","23.06.22",12:33:59,902223169,"test","2_72","prime_positive",1,49,1,974,"include"
"370","23.06.22",12:33:59,902223169,"test","2_73","prime_positive",3,2,1,535,"include"
"371","23.06.22",13:37:13,637089700,"test","2_2","prime_negative",3,11,1,471,"include"
"372","23.06.22",13:37:13,637089700,"test","2_3","prime_negative",2,71,1,424,"include"
"373","23.06.22",13:37:13,637089700,"test","2_4","prime_negative",4,6,1,423,"include"
"374","23.06.22",13:37:13,637089700,"test","2_5","prime_negative",4,33,1,438,"include"
"375","23.06.22",13:37:13,637089700,"test","2_6","prime_negative",1,60,1,471,"include"
"376","23.06.22",13:37:13,637089700,"test","2_7","prime_positive",2,40,1,392,"include"
"377","23.06.22",13:37:13,637089700,"test","2_8","prime_negative",2,15,1,543,"include"
"378","23.06.22",13:37:13,637089700,"test","2_9","prime_negative",3,25,1,481,"include"
"379","23.06.22",13:37:13,637089700,"test","2_10","prime_positive",3,38,1,438,"include"
"380","23.06.22",13:37:13,637089700,"test","2_11","prime_positive",4,18,1,500,"include"
"381","23.06.22",13:37:13,637089700,"test","2_12","prime_negative",1,3,1,511,"include"
"382","23.06.22",13:37:13,637089700,"test","2_13","prime_negative",3,55,1,407,"include"
"383","23.06.22",13:37:13,637089700,"test","2_14","prime_positive",2,28,1,366,"include"
"384","23.06.22",13:37:13,637089700,"test","2_15","prime_negative",2,62,1,388,"include"
"385","23.06.22",13:37:13,637089700,"test","2_16","prime_positive",1,72,1,386,"include"
"386","23.06.22",13:37:13,637089700,"test","2_17","prime_positive",4,61,1,452,"include"
"387","23.06.22",13:37:13,637089700,"test","2_18","prime_positive",3,31,1,424,"include"
"388","23.06.22",13:37:13,637089700,"test","2_19","prime_positive",4,4,1,426,"include"
"389","23.06.22",13:37:13,637089700,"test","2_20","prime_positive",2,66,1,361,"include"
"390","23.06.22",13:37:13,637089700,"test","2_21","prime_negative",4,51,1,388,"include"
"391","23.06.22",13:37:13,637089700,"test","2_22","prime_positive",1,49,1,333,"include"
"392","23.06.22",13:37:13,637089700,"test","2_23","prime_positive",3,69,1,465,"include"
"393","23.06.22",13:37:13,637089700,"test","2_24","prime_positive",2,23,1,719,"include"
"394","23.06.22",13:37:13,637089700,"test","2_25","prime_negative",3,68,1,518,"include"
"395","23.06.22",13:37:13,637089700,"test","2_26","prime_negative",2,1,1,395,"include"
"396","23.06.22",13:37:13,637089700,"test","2_27","prime_negative",1,67,1,485,"include"
"397","23.06.22",13:37:13,637089700,"test","2_28","prime_positive",3,13,1,508,"include"
"398","23.06.22",13:37:13,637089700,"test","2_29","prime_negative",4,44,1,395,"include"
"399","23.06.22",13:37:13,637089700,"test","2_30","prime_positive",4,46,1,423,"include"
"400","23.06.22",13:37:13,637089700,"test","2_31","prime_positive",1,14,1,322,"include"
"401","23.06.22",13:37:13,637089700,"test","2_32","prime_positive",2,9,1,672,"include"
"402","23.06.22",13:37:13,637089700,"test","2_33","prime_negative",4,57,1,339,"include"
"403","23.06.22",13:37:13,637089700,"test","2_34","prime_positive",3,24,1,275,"include"
"404","23.06.22",13:37:13,637089700,"test","2_35","prime_positive",4,21,1,286,"include"
"405","23.06.22",13:37:13,637089700,"test","2_36","prime_positive",1,29,1,262,"include"
"406","23.06.22",13:37:13,637089700,"test","2_37","prime_negative",2,2,1,276,"include"
"407","23.06.22",13:37:13,637089700,"test","2_38","prime_positive",4,10,1,214,"include"
"408","23.06.22",13:37:13,637089700,"test","2_39","prime_negative",1,16,1,240,"include"
"409","23.06.22",13:37:13,637089700,"test","2_40","prime_positive",2,35,1,276,"include"
"410","23.06.22",13:37:13,637089700,"test","2_41","prime_negative",3,27,1,228,"include"
"411","23.06.22",13:37:13,637089700,"test","2_42","prime_positive",3,50,1,215,"include"
"412","23.06.22",13:37:13,637089700,"test","2_43","prime_negative",1,58,1,195,"include"
"413","23.06.22",13:37:13,637089700,"test","2_44","prime_negative",3,59,1,194,"include"
"414","23.06.22",13:37:13,637089700,"test","2_45","prime_negative",4,32,1,258,"include"
"415","23.06.22",13:37:13,637089700,"test","2_46","prime_negative",2,53,1,289,"include"
"416","23.06.22",13:37:13,637089700,"test","2_47","prime_negative",1,30,1,245,"include"
"417","23.06.22",13:37:13,637089700,"test","2_48","prime_negative",4,19,1,253,"include"
"418","23.06.22",13:37:13,637089700,"test","2_49","prime_positive",1,70,1,268,"include"
"419","23.06.22",13:37:13,637089700,"test","2_50","prime_positive",2,20,1,253,"include"
"420","23.06.22",13:37:13,637089700,"test","2_51","prime_negative",3,47,1,274,"include"
"421","23.06.22",13:37:13,637089700,"test","2_52","prime_negative",2,43,1,291,"include"
"422","23.06.22",13:37:13,637089700,"test","2_53","prime_negative",1,5,1,484,"include"
"423","23.06.22",13:37:13,637089700,"test","2_54","prime_negative",3,36,1,432,"include"
"424","23.06.22",13:37:13,637089700,"test","2_55","prime_positive",1,22,1,578,"include"
"425","23.06.22",13:37:13,637089700,"test","2_56","prime_positive",4,48,1,420,"include"
"426","23.06.22",13:37:13,637089700,"test","2_57","prime_negative",4,64,1,317,"include"
"427","23.06.22",13:37:13,637089700,"test","2_58","prime_positive",3,54,1,306,"include"
"428","23.06.22",13:37:13,637089700,"test","2_59","prime_negative",2,12,1,397,"include"
"429","23.06.22",13:37:13,637089700,"test","2_60","prime_positive",3,63,1,311,"include"
"430","23.06.22",13:37:13,637089700,"test","2_61","prime_positive",1,52,1,252,"include"
"431","23.06.22",13:37:13,637089700,"test","2_62","prime_positive",2,45,1,255,"include"
"432","23.06.22",13:37:13,637089700,"test","2_63","prime_positive",4,41,1,269,"include"
"433","23.06.22",13:37:13,637089700,"test","2_64","prime_positive",4,36,1,290,"include"
"434","23.06.22",13:37:13,637089700,"test","2_65","prime_positive",2,71,1,878,"include"
"435","23.06.22",13:37:13,637089700,"test","2_66","prime_negative",3,32,1,374,"include"
"436","23.06.22",13:37:13,637089700,"test","2_67","prime_negative",1,37,1,269,"include"
"437","23.06.22",13:37:13,637089700,"test","2_68","prime_positive",3,45,1,269,"include"
"438","23.06.22",13:37:13,637089700,"test","2_69","prime_negative",2,7,1,281,"include"
"439","23.06.22",13:37:13,637089700,"test","2_70","prime_negative",4,13,1,332,"include"
"440","23.06.22",13:37:13,637089700,"test","2_71","prime_negative",4,6,1,215,"include"
"441","23.06.22",13:37:13,637089700,"test","2_72","prime_positive",1,41,1,219,"include"
"442","23.06.22",13:37:13,637089700,"test","2_73","prime_positive",1,63,1,201,"include"
"443","23.06.22",12:37:38,4345805,"test","2_2","prime_positive",3,67,1,967,"include"
"444","23.06.22",12:37:38,4345805,"test","2_3","prime_positive",2,48,0,483,"include"
"445","23.06.22",12:37:38,4345805,"test","2_4","prime_negative",2,64,1,495,"include"
"446","23.06.22",12:37:38,4345805,"test","2_5","prime_positive",1,42,0,1038,"include"
"447","23.06.22",12:37:38,4345805,"test","2_6","prime_positive",1,43,0,668,"include"
"448","23.06.22",12:37:38,4345805,"test","2_7","prime_negative",4,20,1,562,"include"
"449","23.06.22",12:37:38,4345805,"test","2_8","prime_positive",2,56,0,567,"include"
"450","23.06.22",12:37:38,4345805,"test","2_9","prime_negative",1,47,0,8919,"include"
"451","23.06.22",12:37:38,4345805,"test","2_10","prime_negative",3,32,1,2473,"include"
"452","23.06.22",12:37:38,4345805,"test","2_11","prime_positive",3,15,0,347,"include"
"453","23.06.22",12:37:38,4345805,"test","2_12","prime_positive",4,2,0,268,"include"
"454","23.06.22",12:37:38,4345805,"test","2_13","prime_positive",1,12,0,158,"include"
"455","23.06.22",12:37:38,4345805,"test","2_14","prime_positive",2,30,1,117,"include"
"456","23.06.22",12:37:38,4345805,"test","2_15","prime_negative",2,69,0,3,"include"
"457","23.06.22",12:37:38,4345805,"test","2_16","prime_negative",4,50,0,276,"include"
"458","23.06.22",12:37:38,4345805,"test","2_17","prime_positive",3,72,1,253,"include"
"459","23.06.22",12:37:38,4345805,"test","2_18","prime_negative",1,8,0,209,"include"
"460","23.06.22",12:37:38,4345805,"test","2_19","prime_positive",4,57,0,126,"include"
"461","23.06.22",12:37:38,4345805,"test","2_20","prime_negative",4,1,0,222,"include"
"462","23.06.22",12:37:38,4345805,"test","2_21","prime_positive",1,70,0,248,"include"
"463","23.06.22",12:37:38,4345805,"test","2_22","prime_negative",1,3,1,266,"include"
"464","23.06.22",12:37:38,4345805,"test","2_23","prime_positive",4,65,0,745,"include"
"465","23.06.22",12:37:38,4345805,"test","2_24","prime_negative",3,45,1,206,"include"
"466","23.06.22",12:37:38,4345805,"test","2_25","prime_positive",2,60,0,455,"include"
"467","23.06.22",12:37:38,4345805,"test","2_26","prime_positive",3,68,0,483,"include"
"468","23.06.22",12:37:38,4345805,"test","2_27","prime_positive",2,21,1,489,"include"
"469","23.06.22",12:37:38,4345805,"test","2_28","prime_positive",4,25,0,436,"include"
"470","23.06.22",12:37:38,4345805,"test","2_29","prime_negative",2,51,0,421,"include"
"471","23.06.22",12:37:38,4345805,"test","2_30","prime_negative",4,6,1,391,"include"
"472","23.06.22",12:37:38,4345805,"test","2_31","prime_negative",1,55,0,577,"include"
"473","23.06.22",12:37:38,4345805,"test","2_32","prime_negative",2,39,1,604,"include"
"474","23.06.22",12:37:38,4345805,"test","2_33","prime_positive",1,28,1,396,"include"
"475","23.06.22",12:37:38,4345805,"test","2_34","prime_negative",3,24,1,583,"include"
"476","23.06.22",12:37:38,4345805,"test","2_35","prime_negative",2,62,0,367,"include"
"477","23.06.22",12:37:38,4345805,"test","2_36","prime_positive",3,41,1,406,"include"
"478","23.06.22",12:37:38,4345805,"test","2_37","prime_positive",3,54,0,290,"include"
"479","23.06.22",12:37:38,4345805,"test","2_38","prime_positive",2,17,1,239,"include"
"480","23.06.22",12:37:38,4345805,"test","2_39","prime_positive",4,63,0,87,"include"
"481","23.06.22",12:37:38,4345805,"test","2_40","prime_positive",1,38,1,422,"include"
"482","23.06.22",12:37:38,4345805,"test","2_41","prime_negative",3,59,1,923,"include"
"483","23.06.22",12:37:38,4345805,"test","2_42","prime_negative",1,37,1,543,"include"
"484","23.06.22",12:37:38,4345805,"test","2_43","prime_positive",4,71,0,353,"include"
"485","23.06.22",12:37:38,4345805,"test","2_44","prime_positive",3,26,0,452,"include"
"486","23.06.22",12:37:38,4345805,"test","2_45","prime_positive",2,16,1,362,"include"
"487","23.06.22",12:37:38,4345805,"test","2_46","prime_positive",1,52,0,224,"include"
"488","23.06.22",12:37:38,4345805,"test","2_47","prime_negative",4,34,1,140,"include"
"489","23.06.22",12:37:38,4345805,"test","2_48","prime_negative",3,36,0,292,"include"
"490","23.06.22",12:37:38,4345805,"test","2_49","prime_positive",1,44,0,56,"include"
"491","23.06.22",12:37:38,4345805,"test","2_50","prime_negative",2,46,0,881,"include"
"492","23.06.22",12:37:38,4345805,"test","2_51","prime_positive",3,49,0,361,"include"
"493","23.06.22",12:37:38,4345805,"test","2_52","prime_negative",4,10,0,224,"include"
"494","23.06.22",12:37:38,4345805,"test","2_53","prime_negative",1,53,1,321,"include"
"495","23.06.22",12:37:38,4345805,"test","2_54","prime_negative",4,18,1,190,"include"
"496","23.06.22",12:37:38,4345805,"test","2_55","prime_negative",1,66,1,266,"include"
"497","23.06.22",12:37:38,4345805,"test","2_56","prime_negative",3,19,0,195,"include"
"498","23.06.22",12:37:38,4345805,"test","2_57","prime_positive",4,40,0,286,"include"
"499","23.06.22",12:37:38,4345805,"test","2_58","prime_negative",2,22,1,246,"include"
"500","23.06.22",12:37:38,4345805,"test","2_59","prime_negative",2,23,1,441,"include"
"501","23.06.22",12:37:38,4345805,"test","2_60","prime_positive",2,35,0,349,"include"
"502","23.06.22",12:37:38,4345805,"test","2_61","prime_positive",4,61,1,325,"include"
"503","23.06.22",12:37:38,4345805,"test","2_62","prime_negative",4,9,1,397,"include"
"504","23.06.22",12:37:38,4345805,"test","2_63","prime_negative",1,7,1,382,"include"
"505","23.06.22",12:37:38,4345805,"test","2_64","prime_positive",2,36,0,353,"include"
"506","23.06.22",12:37:38,4345805,"test","2_65","prime_negative",3,60,0,299,"include"
"507","23.06.22",12:37:38,4345805,"test","2_66","prime_negative",3,28,1,319,"include"
"508","23.06.22",12:37:38,4345805,"test","2_67","prime_negative",1,21,0,315,"include"
"509","23.06.22",12:37:38,4345805,"test","2_68","prime_negative",4,42,1,247,"include"
"510","23.06.22",12:37:38,4345805,"test","2_69","prime_negative",2,35,1,167,"include"
"511","23.06.22",12:37:38,4345805,"test","2_70","prime_positive",1,30,1,222,"include"
"512","23.06.22",12:37:38,4345805,"test","2_71","prime_positive",3,39,0,493,"include"
"513","23.06.22",12:37:38,4345805,"test","2_72","prime_negative",4,46,0,255,"include"
"514","23.06.22",12:37:38,4345805,"test","2_73","prime_positive",3,12,0,197,"include"
